Index,SentenceStructure,NumIndependentClauses,NumDependentClauses,HasParticipialPhrase,HasHangingParticiple,AvgSentenceLength,SentenceLengthVariance,UsesPassiveVoice,ClauseEmbeddingDepth,TypeTokenRatio,NumIdioms,SentenceStartRepetition
19318,2,14,9,1,0,34.39,87.73,1,2.0,0.69,1,1.0
19319,2,17,7,1,0,25.25,67.09,0,1.0,0.68,0,1.0
19320,2,28,20,1,0,20.6,107.5,1,3.0,0.51,0,1.0
19321,2,22,27,1,0,23.3,174.4,1,3.0,0.57,0,0.0
19322,2,17,15,1,0,24.9,95.4,1,3.0,0.56,0,1.0
19323,2,14,10,1,0,23.2,62.6,1,3.0,0.59,0,1.0
19324,2,12,9,1,0,19.5,31.9,1,3.0,0.65,0,1.0
19325,2,21,16,1,0,27.3,65.1,1,3.0,0.56,0,1.0
19326,2,7,12,1,0,27.6,203.4,1,3.0,0.63,0,0.0
19327,2,31,21,1,0,21.1,87.9,1,3.0,0.52,0,1.0
19328,2,20,11,1,0,28.1,106.3,1,3.0,0.58,0,1.0
19329,2,22,22,1,0,25.5,43.9,1,3.0,0.62,0,1.0
19330,2,7,8,1,0,29.3,102.6,1,3.0,0.61,0,1.0
19331,2,24,16,1,0,25.7,54.8,1,3.0,0.53,0,1.0
19332,2,20,4,1,0,13.5,14.6,1,3.0,0.68,0,1.0
19333,2,14,16,1,0,27.6,51.1,1,3.0,0.63,0,1.0
19334,2,11,9,1,0,35.4,349.84,1,2.0,0.53,0,0.0
19335,2,20,13,1,0,24.43,244.01,1,2.0,0.62,0,0.0
19336,2,6,6,1,0,28.77,148.04,1,2.0,0.66,0,0.0
19337,2,16,11,1,0,29.63,126.11,1,2.0,0.62,0,0.0
19338,2,32,14,1,0,22.7,157.11,1,2.0,0.62,1,1.0
19339,2,5,4,1,0,23.33,50.22,1,1.0,0.66,0,1.0
19340,2,13,13,1,0,30.12,102.54,1,2.0,0.64,0,0.0
19341,2,11,8,1,0,28.0,155.55,1,2.0,0.64,0,0.0
19342,2,29,20,1,0,31.1,173.48,1,2.0,0.56,1,0.0
19343,2,21,15,1,0,30.63,176.16,1,3.0,0.55,1,0.0
19344,2,14,13,1,0,30.37,107.23,1,2.0,0.64,0,0.0
19345,2,13,8,1,0,22.33,54.22,1,2.0,0.67,0,1.0
19346,2,12,12,1,0,25.29,59.2,1,2.0,0.66,0,1.0
19347,2,33,23,1,0,30.05,139.97,1,2.0,0.61,0,1.0
19348,2,9,10,1,0,21.05,50.25,1,2.0,0.47,0,1.0
19349,2,9,5,1,0,26.0,135.83,1,2.0,0.63,0,1.0
19350,2,7,9,1,0,24.38,125.93,1,3.0,0.57,0,1.0
19351,2,20,18,1,0,20.5,60.42,1,3.0,0.41,0,1.0
19352,2,12,9,1,0,23.57,58.65,1,2.0,0.55,0,1.0
19353,2,10,7,1,0,28.41,223.06,0,2.0,0.54,1,1.0
19354,2,12,13,1,0,25.04,61.98,1,2.0,0.57,0,1.0
19355,2,15,15,1,0,26.0,68.69,1,2.0,0.58,0,1.0
19356,2,9,11,1,0,27.6,78.49,1,3.0,0.57,0,1.0
19357,2,18,13,1,0,21.06,52.87,1,3.0,0.57,0,1.0
19358,2,20,20,1,0,24.58,69.31,1,3.0,0.55,0,1.0
19359,2,10,11,1,0,25.52,43.45,1,2.0,0.66,0,1.0
19360,2,13,11,1,0,21.46,37.56,1,2.0,0.59,0,1.0
19361,2,11,13,1,0,28.0,75.53,1,3.0,0.55,0,1.0
19362,2,9,7,1,0,22.4375,76.9921875,1,2.0,0.444954128440367,0,0.0
19363,2,19,15,1,0,23.28125,61.297265625,1,2.0,0.4609375,0,0.0
19364,2,8,7,1,0,22.2,25.76,0,1.0,0.4766839378238342,1,0.0
19365,2,15,10,1,0,27.52,68.2736,1,2.0,0.4491017964071856,0,1.0
19366,2,17,11,1,0,28.857142857142858,49.83673469387755,1,2.0,0.4540540540540541,0,1.0
19367,2,32,19,1,0,22.057692307692307,45.91031380753198,1,2.0,0.460337552742616,0,1.0
19368,2,33,22,1,0,27.8,42.68,1,2.0,0.4058704453441295,0,1.0
19369,2,19,15,1,0,25.38235294117647,54.76911764705882,1,2.0,0.4689805701956047,0,1.0
19370,2,14,12,1,0,31.115384615384617,52.00722891566265,1,2.0,0.4627659574468085,0,0.0
19371,2,12,9,1,0,22.61904761904762,34.566071428571426,1,1.0,0.4758301610773598,0,1.0
19372,2,20,9,0,0,22.58620689655172,30.625837988826817,1,1.0,0.4696261682242991,0,1.0
19373,2,21,13,1,0,25.058823529411764,41.19682352941176,1,2.0,0.4593023255813953,0,1.0
19374,2,5,5,1,0,36.0,221.2,1,1.0,0.5333333333333333,0,0.0
19375,2,14,10,1,0,26.58333333333333,32.57373737373737,1,2.0,0.4569377990430622,0,1.0
19376,2,9,7,1,0,22.29,72.73,1,2.0,0.5,0,1.0
19377,2,21,12,1,0,22.82,96.77,1,2.0,0.56,0,0.0
19378,2,30,21,1,0,24.53,132.7,1,3.0,0.52,0,1.0
19379,2,8,5,1,0,27.77,101.89,1,2.0,0.62,0,1.0
19380,2,22,19,1,0,28.7,128.07,1,2.0,0.55,0,1.0
19381,2,11,7,1,0,27.89,133.1,1,2.0,0.57,0,1.0
19382,2,24,15,1,0,19.51,46.56,1,2.0,0.54,0,1.0
19383,2,22,13,1,0,28.02,122.27,1,2.0,0.54,0,1.0
19384,2,3,5,1,0,29.33,121.33,0,2.0,0.63,0,1.0
19385,2,20,14,1,0,27.21,92.64,1,2.0,0.53,0,1.0
19386,2,13,9,1,0,23.95,53.36,1,2.0,0.57,0,1.0
19387,2,9,5,1,0,29.64,138.3,1,1.0,0.57,0,1.0
19388,2,21,7,1,0,21.82,48.28,1,1.0,0.62,0,1.0
19389,2,22,14,1,0,27.08,64.66,1,2.0,0.56,0,1.0
19390,2,16,10,1,0,23.76,248.11,1,2.0,0.53,2,1.0
19391,2,23,19,1,0,28.33,222.92,1,2.0,0.62,3,0.0
19392,2,39,28,1,0,23.16,230.28,1,2.0,0.54,1,1.0
19393,2,18,10,1,0,25.5,129.75,1,2.0,0.67,0,1.0
19394,2,23,10,0,0,22.46,217.1,1,1.0,0.59,0,1.0
19395,2,24,13,1,0,16.24,40.73,1,1.0,0.64,0,1.0
19396,2,28,12,1,0,15.88,59.77,1,1.0,0.56,0,1.0
19397,2,24,17,1,0,24.85,113.48,1,2.0,0.57,0,1.0
19398,2,26,9,1,0,17.25,63.81,1,2.0,0.67,0,1.0
19399,2,22,14,1,0,17.63,65.3,1,1.0,0.53,0,1.0
19400,2,44,27,1,0,21.0,149.74,1,2.0,0.54,0,1.0
19401,2,17,11,1,0,16.67,56.25,1,1.0,0.53,0,1.0
19402,2,21,8,1,0,22.41,101.11,1,1.0,0.53,0,1.0
19403,2,24,11,1,0,19.63,70.97,1,1.0,0.56,0,1.0
19404,2,13,15,1,0,26.88,250.61,1,3.0,0.47,1,0.0
19405,2,14,14,1,0,28.57,253.14,1,3.0,0.5,0,0.0
19406,2,10,5,0,0,15.62,55.96,1,1.0,0.58,0,1.0
19407,2,16,12,1,0,24.04,140.64,1,2.0,0.54,0,0.0
19408,2,16,13,1,0,29.03,211.03,1,2.0,0.52,1,0.0
19409,2,16,13,1,0,25.31,225.83,1,2.0,0.62,0,0.0
19410,2,13,10,1,0,30.22,281.53,1,3.0,0.51,0,0.0
19411,2,5,4,1,0,33.44,414.81,1,2.0,0.57,0,0.0
19412,2,18,14,1,0,26.09,185.92,1,2.0,0.54,0,0.0
19413,2,24,9,1,0,22.27,68.06,1,2.0,0.58,0,0.0
19414,2,13,10,1,0,26.39,94.47,1,2.0,0.52,0,0.0
19415,2,11,6,1,0,24.76,84.73,1,2.0,0.57,0,0.0
19416,2,12,12,1,0,26.68,98.17,1,2.0,0.54,0,0.0
19417,2,16,12,1,0,22.32,118.97,1,3.0,0.52,0,0.0
19418,2,22,24,1,0,21.11,95.55,1,3.0,0.45,0,1.0
19419,2,21,15,1,0,16.81,61.12,1,2.0,0.64,0,0.0
19420,2,11,12,1,0,20.48,40.44,1,2.0,0.54,0,0.0
19421,2,20,13,1,0,16.52,35.36,0,1.0,0.55,0,2.0
19422,2,12,13,1,0,23.52,80.9,1,2.0,0.56,0,0.0
19423,2,13,15,1,0,26.5,60.41,1,2.0,0.47,0,0.0
19424,2,20,19,1,0,21.49,58.95,1,2.0,0.51,0,1.0
19425,2,15,18,1,0,22.76,31.28,1,2.0,0.53,0,0.0
19426,2,10,5,0,0,23.8,45.36,1,1.0,0.64,0,1.0
19427,2,11,13,1,0,29.71,113.1,1,3.0,0.44,0,1.0
19428,2,8,6,1,0,22.29,39.5,1,2.0,0.57,0,0.0
19429,2,24,23,1,0,20.66,89.29,1,2.0,0.48,0,0.0
19430,2,12,5,1,0,22.76,31.28,1,1.0,0.53,0,1.0
19431,2,10,12,1,0,22.32,34.1,1,2.0,0.55,0,0.0
19432,2,20,19,1,0,22.11,86.14,1,2.0,0.55,1,1.0
19433,2,18,13,1,0,23.03,76.76,1,2.0,0.59,0,0.0
19434,2,13,13,1,0,23.62,31.92,1,2.0,0.66,0,1.0
19435,2,20,13,1,0,17.39,55.45,1,1.0,0.61,0,1.0
19436,2,11,11,1,0,21.41,34.11,1,2.0,0.66,0,1.0
19437,2,16,16,1,0,24.53,48.46,1,2.0,0.59,0,1.0
19438,2,17,15,1,0,26.16,41.99,1,2.0,0.59,0,1.0
19439,2,12,12,1,0,21.88,26.34,1,2.0,0.67,0,1.0
19440,2,31,23,1,0,17.07,39.82,1,2.0,0.58,1,1.0
19441,2,12,6,0,0,18.5,36.75,1,1.0,0.65,0,1.0
19442,2,15,11,1,0,22.0,25.27,1,2.0,0.63,0,1.0
19443,2,25,11,1,0,17.47,37.14,1,1.0,0.6,0,1.0
19444,2,30,23,1,0,18.79,39.49,1,2.0,0.57,0,1.0
19445,2,24,13,1,0,21.57,40.95,1,1.0,0.62,0,1.0
19446,2,14,11,1,0,25.52,254.34,1,2.0,0.47,0,1.0
19447,2,26,15,0,0,23.73,273.55,1,2.0,0.44,1,1.0
19448,2,23,13,1,0,26.97,242.12,1,2.0,0.47,0,1.0
19449,2,15,9,1,0,27.5,200.52,1,2.0,0.51,0,1.0
19450,2,18,10,1,0,23.29,191.67,1,2.0,0.5,0,1.0
19451,2,10,10,1,0,37.8,175.76,1,2.0,0.59,0,1.0
19452,2,8,3,1,0,34.36,174.65,1,1.0,0.54,0,1.0
19453,2,23,5,1,0,19.29,88.73,1,1.0,0.45,0,1.0
19454,2,18,10,1,0,27.64,164.99,1,2.0,0.52,0,1.0
19455,2,18,5,1,0,23.83,152.43,1,1.0,0.58,0,1.0
19456,2,6,3,1,0,26.89,201.43,1,1.0,0.58,0,1.0
19457,2,32,16,1,0,15.79,53.94,1,2.0,0.44,0,1.0
19458,2,32,18,1,0,31.5,265.72,1,2.0,0.5,0,1.0
19459,2,18,10,1,0,23.32,154.43,1,1.0,0.5,0,1.0
19460,2,17,17,1,0,21.94,96.88,1,2.0,0.49,1,1.0
19461,2,21,14,1,0,18.06,58.19,1,1.0,0.57,1,1.0
19462,2,12,13,1,0,21.28,53.32,1,2.0,0.57,0,0.0
19463,2,17,13,1,0,23.4,51.64,1,2.0,0.54,0,1.0
19464,2,10,11,1,0,23.52,39.85,1,1.0,0.59,0,0.0
19465,2,13,8,1,0,19.76,57.32,1,1.0,0.6,0,1.0
19466,2,11,11,1,0,26.18,48.67,1,2.0,0.58,0,0.0
19467,2,19,13,1,0,26.28,79.23,1,2.0,0.57,1,1.0
19468,2,10,7,1,0,27.06,63.46,1,1.0,0.57,0,0.0
19469,2,20,12,1,0,18.38,42.92,1,1.0,0.54,0,1.0
19470,2,12,8,1,0,21.4,39.79,1,1.0,0.63,0,0.0
19471,2,20,13,1,0,19.67,31.94,1,1.0,0.53,0,1.0
19472,2,16,18,1,0,25.03,43.6,1,2.0,0.52,0,1.0
19473,2,15,11,1,0,19.19,38.98,1,1.0,0.54,0,1.0
19474,2,7,8,1,0,25.2,313.96,1,3.0,0.44,0,1.0
19475,2,17,24,1,0,22.69,266.66,1,4.0,0.43,1,1.0
19476,2,11,11,1,0,24.18,161.91,1,3.0,0.49,1,1.0
19477,2,7,6,0,0,27.23,258.66,1,2.0,0.52,0,0.0
19478,2,16,15,1,0,20.39,102.33,1,3.0,0.47,0,1.0
19479,2,23,18,1,0,18.07,119.04,1,4.0,0.42,3,1.0
19480,2,21,19,1,0,19.8,140.2,1,3.0,0.46,0,1.0
19481,2,14,7,1,0,22.87,57.53,1,2.0,0.55,0,1.0
19482,2,34,26,1,0,20.43,98.89,1,4.0,0.44,1,1.0
19483,2,17,13,1,0,24.27,77.63,1,3.0,0.5,0,1.0
19484,2,3,5,1,0,30.88,160.11,1,2.0,0.59,0,1.0
19485,2,6,9,1,0,26.87,189.7,1,3.0,0.54,0,0.0
19486,2,12,8,1,0,22.6,65.65,1,2.0,0.55,0,1.0
19487,2,25,21,0,0,20.15,78.2,1,3.0,0.47,0,1.0
19488,2,22,9,1,0,20.87,99.42,1,2.0,0.49,0,1.0
19489,2,20,20,1,0,25.28,78.17,1,2.0,0.55,0,0.0
19490,2,28,12,1,0,18.03,51.77,1,2.0,0.46,0,1.0
19491,2,33,17,1,0,23.34,114.73,1,2.0,0.46,0,1.0
19492,2,20,13,1,0,23.88,78.83,1,2.0,0.5,0,1.0
19493,2,28,18,1,0,19.37,54.07,1,2.0,0.48,0,1.0
19494,2,11,6,1,0,25.41,62.83,1,2.0,0.51,1,1.0
19495,2,10,7,1,0,25.88,62.34,1,2.0,0.44,0,1.0
19496,2,16,14,1,0,26.52,74.49,1,2.0,0.52,0,1.0
19497,2,37,25,1,0,25.26,73.95,1,2.0,0.47,0,1.0
19498,2,15,10,1,0,17.52,48.03,1,2.0,0.52,0,1.0
19499,2,18,8,1,0,20.23,47.61,1,2.0,0.47,0,1.0
19500,2,15,15,1,0,27.23,81.13,1,2.0,0.54,0,1.0
19501,2,26,16,1,0,23.05,63.88,1,2.0,0.46,0,1.0
19502,2,12,9,1,0,23.19,203.27,1,3.0,0.62,0,1.0
19503,2,15,4,1,0,21.16,99.36,1,2.0,0.56,0,1.0
19504,2,19,24,1,0,20.27,74.59,1,4.0,0.57,0,1.0
19505,2,9,4,1,0,20.0,42.4,1,2.0,0.72,0,1.0
19506,2,16,5,1,0,20.57,88.99,1,2.0,0.55,0,1.0
19507,2,26,11,1,0,20.92,67.36,1,2.0,0.6,0,1.0
19508,2,21,14,1,0,26.03,61.29,1,3.0,0.62,0,1.0
19509,2,13,6,1,0,22.53,87.76,1,2.0,0.61,0,1.0
19510,2,15,16,1,0,23.52,56.81,1,4.0,0.59,0,1.0
19511,2,20,15,1,0,24.54,56.34,1,3.0,0.61,0,1.0
19512,2,22,9,1,0,18.03,30.68,1,2.0,0.68,0,1.0
19513,2,23,22,1,0,28.22,91.02,1,3.0,0.58,0,1.0
19514,2,17,14,1,0,25.67,61.97,1,3.0,0.58,0,1.0
19515,2,7,6,1,0,22.53,42.97,1,2.0,0.68,0,1.0
19516,2,11,14,1,0,32.76,339.65,1,3.0,0.52,0,1.0
19517,2,23,24,1,0,23.51,258.52,1,4.0,0.57,3,1.0
19518,2,19,16,1,0,23.14,304.69,1,3.0,0.58,0,1.0
19519,2,22,7,0,0,17.38,68.5,1,2.0,0.67,2,1.0
19520,2,12,7,0,0,22.53,62.13,1,2.0,0.64,1,1.0
19521,2,10,15,1,0,27.24,83.15,1,4.0,0.63,0,1.0
19522,2,6,6,1,0,37.83,400.17,1,3.0,0.55,1,1.0
19523,2,15,11,1,0,16.08,45.49,1,2.0,0.6,0,1.0
19524,2,14,9,1,0,20.0,57.2,1,3.0,0.56,0,1.0
19525,2,14,13,0,0,25.37,139.39,1,3.0,0.6,1,1.0
19526,2,14,18,1,0,32.09,135.15,1,4.0,0.63,1,1.0
19527,2,14,5,0,0,17.11,31.69,1,2.0,0.66,0,1.0
19528,2,19,20,1,0,26.56,187.27,1,4.0,0.61,1,1.0
19529,2,21,21,1,0,29.62,93.06,1,4.0,0.61,0,1.0
19530,2,11,8,1,0,22.12,108.39,0,1.0,0.57,0,1.0
19531,2,23,14,1,0,23.27,96.5,1,1.0,0.52,0,1.0
19532,2,17,15,1,0,23.26,48.84,1,1.0,0.57,0,1.0
19533,2,16,11,1,0,20.41,83.55,1,1.0,0.58,0,1.0
19534,2,21,22,1,0,26.23,130.07,1,1.0,0.46,0,1.0
19535,2,14,6,1,0,20.85,52.85,1,1.0,0.55,0,1.0
19536,2,16,11,1,0,20.7,49.66,1,1.0,0.65,0,1.0
19537,2,13,6,1,0,20.36,31.96,1,1.0,0.6,0,1.0
19538,2,19,17,1,0,24.83,79.51,1,1.0,0.51,0,1.0
19539,2,21,22,1,0,22.0,42.25,1,1.0,0.59,0,1.0
19540,2,17,14,1,0,23.22,57.7,1,1.0,0.54,0,1.0
19541,2,20,15,1,0,21.48,32.29,1,1.0,0.57,0,1.0
19542,2,15,13,1,0,26.67,46.22,1,1.0,0.52,0,1.0
19543,2,17,17,1,0,23.29,40.58,1,1.0,0.56,0,1.0
19544,2,14,11,1,0,21.8,68.64,1,2.0,0.52,1,1.0
19545,2,9,10,1,0,22.53,136.95,1,2.0,0.5,0,0.0
19546,2,14,14,1,0,25.93,109.56,1,3.0,0.47,2,1.0
19547,2,12,10,1,0,24.91,73.33,1,3.0,0.49,0,1.0
19548,2,10,9,1,0,33.37,133.22,1,3.0,0.5,0,1.0
19549,2,5,7,1,0,25.08,48.66,1,2.0,0.46,0,0.0
19550,2,13,19,1,0,20.84,44.79,0,3.0,0.48,0,1.0
19551,2,17,11,1,0,25.18,77.16,1,2.0,0.44,0,1.0
19552,2,24,25,1,0,23.83,104.14,1,3.0,0.44,0,1.0
19553,2,8,9,1,0,28.06,62.19,1,2.0,0.55,0,0.0
19554,2,10,6,1,0,29.81,59.81,1,2.0,0.49,0,1.0
19555,2,12,14,1,0,29.04,79.16,1,3.0,0.49,0,1.0
19556,2,21,25,1,0,24.96,92.23,1,3.0,0.44,1,1.0
19557,2,10,11,1,0,30.19,75.29,1,2.0,0.47,0,1.0
19558,2,11,12,1,0,23.08,96.92,0,2.0,0.55,0,1.0
19559,2,6,7,1,0,27.23,56.08,1,2.0,0.59,0,0.0
19560,2,10,13,1,0,27.39,69.34,1,2.0,0.57,0,0.0
19561,2,13,11,1,0,24.75,51.56,1,2.0,0.59,0,1.0
19562,2,20,18,1,0,24.42,76.96,1,2.0,0.57,0,1.0
19563,2,6,7,1,0,27.23,56.08,1,2.0,0.59,0,0.0
19564,2,12,15,1,0,29.59,63.23,1,2.0,0.56,0,1.0
19565,2,9,9,1,0,23.56,68.52,1,2.0,0.53,0,0.0
19566,2,14,15,1,0,28.31,73.44,1,2.0,0.58,0,0.0
19567,2,12,15,1,0,28.15,77.85,1,2.0,0.59,0,0.0
19568,2,14,17,1,0,31.68,89.57,1,2.0,0.57,0,0.0
19569,2,11,17,1,0,31.89,76.32,1,2.0,0.56,0,0.0
19570,2,3,6,1,0,39.0,105.0,1,2.0,0.57,0,0.0
19571,2,5,7,1,0,29.0,86.5,1,2.0,0.58,0,0.0
19572,3,15,9,1,0,23.64,303.48,1,3.0,0.41,4,1.0
19573,3,28,25,1,0,33.14,485.28,1,4.0,0.48,10,1.0
19574,3,15,11,1,0,26.62,99.81,1,3.0,0.59,5,0.0
19575,3,9,10,1,0,22.47,150.91,1,3.0,0.62,2,1.0
19576,3,8,5,0,0,29.54,396.08,0,1.0,0.51,0,1.0
19577,3,18,16,1,0,27.91,257.69,1,3.0,0.49,2,1.0
19578,3,16,16,1,0,28.29,144.67,1,3.0,0.61,4,1.0
19579,3,13,10,1,0,22.09,112.68,1,2.0,0.64,1,1.0
19580,3,15,13,1,0,33.39,118.54,1,3.0,0.54,4,1.0
19581,3,10,5,1,0,27.0,101.33,1,2.0,0.54,1,1.0
19582,3,10,10,1,0,29.7,70.01,1,3.0,0.57,1,1.0
19583,3,11,8,1,0,30.26,62.91,1,2.0,0.61,2,1.0
19584,3,21,15,1,0,25.75,120.86,1,3.0,0.53,5,1.0
19585,3,29,25,1,0,27.17,123.55,1,3.0,0.55,3,1.0
19586,2,9,9,1,0,28.0,162.89,1,1.0,0.58,1,1.0
19587,2,15,11,1,0,27.04,202.13,1,2.0,0.5,0,1.0
19588,2,27,18,1,0,17.85,127.08,1,1.0,0.51,2,1.0
19589,2,20,18,1,0,24.03,245.48,1,1.0,0.43,0,1.0
19590,2,8,3,1,0,24.0,53.56,1,1.0,0.65,0,1.0
19591,2,10,9,0,0,20.21,74.17,1,1.0,0.57,0,1.0
19592,2,19,7,1,0,22.35,48.15,1,1.0,0.46,0,1.0
19593,2,17,15,1,0,25.66,159.91,1,1.0,0.52,0,1.0
19594,2,15,18,1,0,25.52,140.97,1,1.0,0.54,0,1.0
19595,2,21,17,1,0,24.74,119.5,1,1.0,0.53,0,1.0
19596,2,9,12,1,0,30.71,84.2,1,1.0,0.6,0,1.0
19597,2,17,16,1,0,30.82,138.72,1,1.0,0.55,0,1.0
19598,2,16,9,1,0,18.4,41.01,1,1.0,0.63,0,1.0
19599,2,12,10,1,0,20.55,51.39,1,1.0,0.57,0,1.0
19600,2,19,11,1,0,20.73,78.57,1,1.0,0.51,0,1.0
19601,2,20,12,1,0,24.16,123.21,1,1.0,0.5,0,1.0
19602,2,22,10,0,0,23.12,150.09,1,1.0,0.53,0,1.0
19603,2,17,10,1,0,21.59,35.19,1,1.0,0.66,0,1.0
19604,2,23,18,1,0,22.19,39.93,1,1.0,0.6,0,1.0
19605,2,27,10,1,0,24.89,71.37,1,1.0,0.61,0,1.0
19606,2,21,10,1,0,26.45,47.94,1,1.0,0.64,0,1.0
19607,2,16,8,1,0,22.87,59.66,1,1.0,0.58,0,1.0
19608,2,23,19,1,0,30.95,98.23,1,1.0,0.54,0,1.0
19609,2,15,11,1,0,25.85,55.08,1,1.0,0.68,0,1.0
19610,2,21,13,1,0,32.44,71.85,1,1.0,0.62,0,1.0
19611,2,31,12,1,0,20.25,41.04,1,1.0,0.52,0,1.0
19612,2,11,5,1,0,20.37,42.67,1,1.0,0.67,0,1.0
19613,2,24,11,1,0,30.28,41.56,1,1.0,0.62,0,1.0
19614,3,8,7,1,0,28.53,348.71,1,2.0,0.48,1,0.0
19615,3,7,14,1,0,37.67,234.22,1,3.0,0.49,0,0.0
19616,3,16,15,1,0,25.03,110.25,1,2.0,0.51,0,1.0
19617,3,11,12,1,0,29.91,146.51,1,2.0,0.53,0,2.0
19618,3,12,13,1,0,33.4,330.56,1,2.0,0.51,0,2.0
19619,3,15,12,1,0,29.41,110.72,1,2.0,0.54,0,1.0
19620,3,20,15,1,0,20.89,70.66,1,2.0,0.63,0,1.0
19621,3,16,15,1,0,28.48,164.43,1,2.0,0.55,2,2.0
19622,3,23,15,1,0,25.11,144.79,1,2.0,0.53,1,2.0
19623,3,11,8,1,0,28.32,128.68,1,2.0,0.55,0,2.0
19624,3,11,14,1,0,31.24,119.35,1,2.0,0.57,0,1.0
19625,3,8,2,1,0,26.8,51.76,0,1.0,0.54,0,0.0
19626,3,21,21,1,0,35.29,161.82,1,2.0,0.5,0,1.0
19627,3,12,6,1,0,25.83,80.15,1,1.0,0.54,0,1.0
19628,2,9,9,1,0,24.5,105.97,1,2.0,0.43,0,0.0
19629,2,18,8,1,0,17.54,46.28,1,1.0,0.44,1,1.0
19630,2,14,10,1,0,15.5,32.35,0,2.0,0.55,0,1.0
19631,2,11,15,1,0,30.62,68.69,1,2.0,0.48,0,0.0
19632,2,13,11,1,0,20.04,49.2,1,2.0,0.48,1,1.0
19633,2,12,11,1,0,16.74,30.71,1,2.0,0.51,0,1.0
19634,2,11,13,1,0,28.87,86.38,1,2.0,0.47,0,1.0
19635,2,9,11,1,0,27.65,98.56,1,2.0,0.46,0,1.0
19636,2,14,18,1,0,24.06,52.69,1,3.0,0.46,0,1.0
19637,2,9,8,1,0,21.29,74.72,1,2.0,0.47,0,1.0
19638,2,9,8,1,0,20.06,59.75,1,1.0,0.41,0,1.0
19639,2,5,3,1,0,24.37,17.26,1,1.0,0.62,0,0.0
19640,2,20,21,1,0,26.05,71.01,1,3.0,0.49,0,1.0
19641,2,10,11,1,0,27.33,73.39,1,2.0,0.52,0,1.0
19642,2,8,6,1,0,23.63,75.82,1,2.0,0.63,0,1.0
19643,2,7,7,1,0,29.25,215.94,1,2.0,0.62,0,1.0
19644,2,13,14,1,0,30.74,116.38,1,3.0,0.57,0,1.0
19645,2,10,12,1,0,26.5,116.35,1,2.0,0.58,0,1.0
19646,2,14,14,1,0,20.21,71.23,1,3.0,0.56,0,1.0
19647,2,11,13,1,0,25.13,53.9,1,3.0,0.52,0,1.0
19648,2,17,11,1,0,17.57,38.78,1,3.0,0.58,0,1.0
19649,2,7,5,1,0,24.42,36.47,1,2.0,0.51,0,0.0
19650,2,7,6,1,0,26.0,47.2,1,2.0,0.64,0,1.0
19651,2,9,14,1,0,27.0,76.22,1,3.0,0.58,0,1.0
19652,2,11,14,1,0,29.72,95.76,1,3.0,0.55,0,1.0
19653,2,8,11,1,0,28.58,111.24,1,3.0,0.59,0,1.0
19654,2,9,12,1,0,26.0,81.63,1,3.0,0.62,0,1.0
19655,2,13,14,1,0,23.63,51.71,1,3.0,0.57,0,1.0
19656,2,12,8,1,0,21.416666666666668,88.04166666666667,0,2.0,0.5919540229885057,0,1.0
19657,2,10,5,1,0,23.53333333333333,99.08888888888887,1,2.0,0.7766990291262136,0,0.0
19658,2,13,5,1,0,17.333333333333332,52.48484848484848,1,1.0,0.6859756097560975,0,1.0
19659,2,22,9,1,0,23.03225806451613,54.24237813213659,1,2.0,0.631578947368421,0,1.0
19660,2,20,16,1,0,26.166666666666668,78.72916666666667,1,2.0,0.6756756756756757,0,1.0
19661,2,32,19,1,0,23.01960784313725,53.81430626306263,1,2.0,0.5899280575539568,1,1.0
19662,2,18,12,1,0,30.3,59.96666666666667,1,2.0,0.6677018633540373,0,0.0
19663,2,20,11,1,0,20.29032258064516,36.12903225806452,1,1.0,0.6459627329192547,0,1.0
19664,2,22,10,1,0,28.53125,114.4951923076923,1,2.0,0.6494845360824743,0,1.0
19665,2,21,10,1,0,22.096774193548384,34.27184466019417,1,2.0,0.64375,0,0.0
19666,2,11,10,1,0,24.33333333333333,56.94444444444444,1,2.0,0.627906976744186,0,1.0
19667,2,24,19,1,0,27.30232558139535,62.60990712074303,1,2.0,0.6728971962616822,0,0.0
19668,2,15,12,1,0,27.03703703703704,57.51234567901234,1,2.0,0.6375,0,1.0
19669,2,16,10,1,0,28.19230769230769,47.57692307692308,1,2.0,0.680722891566265,0,1.0
19670,2,4,4,1,0,25.86,193.97,1,2.0,0.62,0,0.0
19671,2,20,16,1,0,22.79,286.13,1,2.0,0.54,0,1.0
19672,2,13,14,1,0,19.93,196.98,1,2.0,0.59,0,1.0
19673,2,23,7,1,0,14.66,43.98,1,1.0,0.6,0,1.0
19674,2,16,11,1,0,22.41,92.3,1,2.0,0.67,0,1.0
19675,2,17,7,1,0,18.08,77.3,1,1.0,0.62,0,1.0
19676,2,24,18,1,0,20.37,156.59,1,2.0,0.58,0,1.0
19677,2,10,10,1,0,24.85,236.73,1,2.0,0.55,0,1.0
19678,2,17,13,1,0,27.13,108.06,1,2.0,0.63,0,1.0
19679,2,13,7,1,0,20.2,51.36,1,1.0,0.67,0,1.0
19680,2,15,13,1,0,27.57,133.49,1,2.0,0.6,0,1.0
19681,2,13,11,1,0,24.41,105.78,1,2.0,0.67,0,1.0
19682,2,20,10,1,0,17.46,34.01,1,1.0,0.67,0,1.0
19683,2,15,10,1,0,21.52,52.76,1,2.0,0.66,0,1.0
